 FINAL_TRY                 SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
     1     1     1  1991      10      10  cha0010              0.5550E+02     0.1187E+04     0.1543E+05     0.5016E+04     0.5529E+03     0.2375E-07     0.1099E-06     0.2899E-06     0.1072E+01     0.1408E-03     0.2960E-05     0.4051E-06     0.1550E-04     0.4577E-01     0.1924E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.1277E-01     0.1722E+02     0.1734E+03     0.2446E+02     0.2670E+04     0.6410E+02     0.2113E+03     0.3251E+02     0.2385E+02     0.7322E+07     0.3929E+04     0.1444E-02     0.1444E-02     0.1444E-02     0.1444E-02     0.1444E-02     0.0000E+00     0.0000E+00     0.1277E-01     0.1745E+02     0.1400E+03     0.2021E+02     0.2335E+04     0.7478E+02     0.1369E+03     0.2496E+02     0.4320E+02     0.3843E+07     0.3653E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      11      11  cha0011              0.2841E+02     0.6074E+03     0.4767E+03     0.2991E+03     0.7209E+02     0.1119E-05     0.2969E-05     0.4795E-06     0.1010E-02     0.1756E-04     0.1608E-05     0.1643E-05     0.2291E-05     0.1227E-01     0.2571E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.3840E-02     0.5730E+01     0.3492E+02     0.5343E+01     0.1113E+03     0.1084E+02     0.4903E+02     0.1779E+01     0.6632E-01     0.3042E+07     0.7426E+04     0.1966E-02     0.1966E-02     0.1966E-02     0.1966E-02     0.1966E-02     0.0000E+00     0.0000E+00     0.3839E-02     0.5850E+01     0.3373E+02     0.5177E+01     0.9980E+02     0.1197E+02     0.3927E+02     0.1341E+01     0.1287E+01     0.2572E+07     0.9490E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      12      12  cha0012              0.6096E+02     0.1303E+04     0.1665E+05     0.5509E+04     0.6274E+03     0.3082E-07     0.2326E-06     0.7395E-06     0.2928E+01     0.4297E-03     0.1501E-03     0.4810E-06     0.1574E-04     0.2461E+01     0.1466E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.1050E-01     0.1444E+02     0.1937E+03     0.2649E+02     0.3324E+04     0.3272E+02     0.3287E+03     0.2281E+02     0.2414E+01     0.1580E+08     0.3459E+06     0.1035E-02     0.1035E-02     0.1035E-02     0.1035E-02     0.1035E-02     0.0000E+00     0.0000E+00     0.1050E-01     0.1531E+02     0.1509E+03     0.2122E+02     0.2662E+04     0.5278E+02     0.1523E+03     0.2965E+02     0.2353E+02     0.6047E+07     0.2917E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      13      13  cha0013              0.8145E+01     0.1589E+04     0.1782E+04     0.7361E+03     0.1019E+03     0.1468E-08     0.1112E-06     0.3435E-06     0.1077E+01     0.6247E-05     0.1192E-04     0.0000E+00     0.5303E-06     0.4886E-01     0.8919E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.2333E-01     0.4547E+02     0.4716E+03     0.6460E+02     0.1028E+05     0.1214E+02     0.5470E+03     0.0000E+00     0.0000E+00     0.4197E+08     0.1700E+07     0.1279E-02     0.1279E-02     0.1279E-02     0.1279E-02     0.1279E-02     0.0000E+00     0.0000E+00     0.2333E-01     0.4546E+02     0.4593E+03     0.6316E+02     0.1025E+05     0.2231E+02     0.5139E+03     0.1104E+02     0.7861E-03     0.3629E+08     0.5525E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      14      14  cha0014              0.4490E+02     0.8759E+04     0.9835E+04     0.4058E+04     0.6743E+03     0.3347E-07     0.5562E-06     0.1744E-05     0.8903E+01     0.6096E-03     0.5249E-03     0.2525E-06     0.1166E-04     0.1170E+02     0.3439E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.2149E-01     0.3820E+02     0.6905E+03     0.9025E+02     0.7578E+04     0.2421E+02     0.8161E+03     0.0000E+00     0.0000E+00     0.5643E+08     0.2146E+07     0.5002E-02     0.5002E-02     0.5002E-02     0.5002E-02     0.5002E-02     0.0000E+00     0.0000E+00     0.2149E-01     0.3889E+02     0.6115E+03     0.8133E+02     0.7229E+04     0.7533E+02     0.6231E+03     0.7019E+02     0.4812E+01     0.3109E+08     0.1255E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      15      15  cha0015              0.4409E+02     0.8601E+04     0.9661E+04     0.3985E+04     0.5554E+03     0.7811E-08     0.2596E-06     0.8142E-06     0.7534E+01     0.2484E-04     0.1720E-04     0.1792E-37     0.5915E-05     0.1054E+00     0.4429E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.3221E-01     0.1034E+03     0.1490E+04     0.1975E+03     0.1887E+05     0.1536E+02     0.1516E+04     0.0000E+00     0.0000E+00     0.1234E+09     0.2087E+07     0.2366E-02     0.2366E-02     0.2366E-02     0.2366E-02     0.2366E-02     0.0000E+00     0.0000E+00     0.3221E-01     0.1034E+03     0.1356E+04     0.1822E+03     0.1854E+05     0.9167E+02     0.1221E+04     0.1224E+03     0.1709E+01     0.7762E+08     0.5069E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      16      16  cha0016              0.6669E+03     0.1301E+06     0.1427E+06     0.6027E+05     0.1402E+05     0.6005E-07     0.6403E-05     0.2005E-04     0.1627E+03     0.3417E-02     0.4271E-02     0.1218E-04     0.3806E-03     0.2403E+02     0.9960E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.1294E+00     0.2391E+03     0.4716E+04     0.6193E+03     0.6368E+05     0.1138E+03     0.6529E+04     0.0000E+00     0.0000E+00     0.3799E+09     0.1096E+08     0.3888E-02     0.3888E-02     0.3888E-02     0.3888E-02     0.3888E-02     0.0000E+00     0.0000E+00     0.1294E+00     0.2390E+03     0.3126E+04     0.4302E+03     0.6191E+05     0.7402E+03     0.4327E+04     0.8933E+03     0.2701E+03     0.1132E+09     0.1073E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      17      17  cha0017              0.4932E+02     0.1054E+04     0.2559E+03     0.2868E+03     0.0000E+00     0.1234E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.1045E-02     0.4688E+00     0.5256E+01     0.7590E+00     0.4193E+02     0.1892E+01     0.4004E+02     0.0000E+00     0.0000E+00     0.6826E+06     0.5674E+05     0.4487E-02     0.4487E-02     0.4487E-02     0.4487E-02     0.4487E-02     0.0000E+00     0.0000E+00     0.1043E-02     0.6392E+00     0.4606E+01     0.6770E+00     0.7350E+01     0.3380E+01     0.1116E+02     0.5354E+00     0.4976E-01     0.3803E+06     0.1867E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      18      18  cha0018              0.7377E+01     0.1439E+04     0.1620E+04     0.6668E+03     0.1296E+03     0.5036E-08     0.1385E-06     0.4314E-06     0.2353E+01     0.9631E-04     0.1672E-03     0.0000E+00     0.6209E-06     0.2996E+01     0.7371E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.1476E-01     0.3180E+02     0.5459E+03     0.7164E+02     0.7048E+04     0.1476E+02     0.6278E+03     0.0000E+00     0.0000E+00     0.4686E+08     0.1467E+07     0.3078E-02     0.3078E-02     0.3078E-02     0.3078E-02     0.3078E-02     0.0000E+00     0.0000E+00     0.1476E-01     0.3201E+02     0.5304E+03     0.6988E+02     0.6979E+04     0.3056E+02     0.5582E+03     0.1354E+02     0.1572E-01     0.3862E+08     0.1685E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      19      19  cha0019              0.3642E+02     0.7788E+03     0.1930E+03     0.2271E+03     0.0000E+00     0.1588E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.9645E-03     0.5844E+00     0.4332E+01     0.6561E+00     0.3754E+02     0.1553E+01     0.2317E+02     0.0000E+00     0.0000E+00     0.5729E+06     0.6518E+05     0.5776E-02     0.5776E-02     0.5776E-02     0.5776E-02     0.5776E-02     0.0000E+00     0.0000E+00     0.9624E-03     0.7164E+00     0.3954E+01     0.6058E+00     0.9150E+01     0.2497E+01     0.7838E+01     0.3244E+00     0.1690E-01     0.3540E+06     0.2306E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      20      20  cha0020              0.6686E+02     0.1430E+04     0.4711E+03     0.5232E+03     0.1952E+03     0.4097E-03     0.4556E-02     0.7114E-03     0.2931E+00     0.4663E-02     0.2004E-01     0.9440E-03     0.1324E-03     0.1368E+03     0.1251E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.2768E-02     0.4708E+01     0.3206E+02     0.4872E+01     0.2274E+03     0.4759E+01     0.7507E+02     0.0000E+00     0.0000E+00     0.4190E+07     0.1767E+06     0.5804E-02     0.5804E-02     0.5804E-02     0.5804E-02     0.5804E-02     0.0000E+00     0.0000E+00     0.2768E-02     0.4949E+01     0.3051E+02     0.4668E+01     0.9942E+02     0.8180E+01     0.3928E+02     0.1455E+01     0.4942E-01     0.2629E+07     0.4337E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      21      21  cha0021              0.9513E+02     0.2034E+04     0.5359E+03     0.4666E+03     0.0000E+00     0.4288E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.2119E-02     0.1548E+01     0.2469E+02     0.3492E+01     0.8808E+01     0.4108E+01     0.2125E+03     0.0000E+00     0.0000E+00     0.2661E+07     0.5859E+05     0.1559E-02     0.1559E-02     0.1559E-02     0.1559E-02     0.1559E-02     0.0000E+00     0.0000E+00     0.2077E-02     0.1801E+01     0.2080E+02     0.3004E+01     0.8097E+01     0.1093E+02     0.4823E+02     0.2862E+01     0.3242E+00     0.1102E+07     0.1860E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      22      22  cha0022              0.8833E+02     0.1723E+05     0.1824E+05     0.7974E+04     0.1125E+04     0.7090E-07     0.1447E-05     0.4509E-05     0.1018E+02     0.2454E-02     0.2124E-02     0.1816E-05     0.4508E-04     0.2919E+02     0.2066E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.1179E-01     0.2499E+02     0.4334E+03     0.5701E+02     0.4396E+04     0.1538E+02     0.7335E+03     0.0000E+00     0.0000E+00     0.4198E+08     0.2096E+07     0.4872E-02     0.4872E-02     0.4872E-02     0.4872E-02     0.4872E-02     0.0000E+00     0.0000E+00     0.1179E-01     0.2793E+02     0.3400E+03     0.4611E+02     0.3757E+04     0.7100E+02     0.3461E+03     0.6671E+02     0.1202E+02     0.1521E+08     0.3877E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      23      23  cha0023              0.2834E+02     0.6059E+03     0.8064E+04     0.2561E+04     0.4255E+03     0.4516E-07     0.5736E-06     0.1801E-05     0.6668E+01     0.6792E-03     0.6768E-03     0.5094E-06     0.9569E-05     0.1912E+02     0.5438E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.8439E-02     0.1167E+02     0.1930E+03     0.2569E+02     0.3848E+04     0.1045E+02     0.2691E+03     0.0000E+00     0.0000E+00     0.2330E+08     0.1289E+07     0.6317E-02     0.6317E-02     0.6317E-02     0.6317E-02     0.6317E-02     0.0000E+00     0.0000E+00     0.8438E-02     0.1239E+02     0.1652E+03     0.2244E+02     0.3267E+04     0.2676E+02     0.1632E+03     0.2196E+02     0.2372E+01     0.1042E+08     0.2962E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      24      24  cha0024              0.1961E+03     0.3826E+05     0.4266E+05     0.1773E+05     0.3368E+04     0.6930E-07     0.2913E-05     0.9109E-05     0.4772E+02     0.2562E-02     0.2737E-02     0.4043E-05     0.1082E-03     0.2245E+02     0.2020E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.3278E-01     0.3613E+02     0.5778E+03     0.7745E+02     0.1407E+05     0.3640E+02     0.8792E+03     0.0000E+00     0.0000E+00     0.6834E+08     0.4470E+07     0.4607E-02     0.4607E-02     0.4607E-02     0.4607E-02     0.4607E-02     0.0000E+00     0.0000E+00     0.3278E-01     0.3705E+02     0.4101E+03     0.5707E+02     0.1318E+05     0.1125E+03     0.5275E+03     0.9862E+02     0.2227E+02     0.2107E+08     0.1806E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      25      25  cha0025              0.3553E+02     0.7597E+03     0.1801E+03     0.1826E+03     0.0000E+00     0.1807E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3319E+02     0.1154E-02     0.1165E+01     0.1287E+02     0.1842E+01     0.9806E+01     0.1928E+01     0.4789E+02     0.0000E+00     0.0000E+00     0.1429E+07     0.2976E+05     0.6571E-02     0.6571E-02     0.6571E-02     0.6571E-02     0.6571E-02     0.0000E+00     0.0000E+00     0.1143E-02     0.1219E+01     0.1188E+02     0.1717E+01     0.7872E+01     0.3780E+01     0.1449E+02     0.8490E+00     0.4193E-01     0.7064E+06     0.3364E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
     1     1     1  1991      26      26  cha0026              0.1237E+02     0.2413E+04     0.2716E+04     0.1118E+04     0.2168E+03     0.9410E-08     0.2663E-06     0.8361E-06     0.5254E+01     0.3815E-03     0.4415E-03     0.1579E-37     0.1277E-05     0.5716E+01     0.1028E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2547E+02     0.1550E-01     0.2688E+02     0.4473E+03     0.5944E+02     0.8765E+04     0.1567E+02     0.5895E+03     0.0000E+00     0.0000E+00     0.5192E+08     0.2191E+07     0.3998E-02     0.3998E-02     0.3998E-02     0.3998E-02     0.3998E-02     0.0000E+00     0.0000E+00     0.1549E-01     0.2749E+02     0.4292E+03     0.5736E+02     0.8590E+04     0.3509E+02     0.4914E+03     0.1609E+02     0.1128E+00     0.3827E+08     0.1409E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02
